NC_006126.5	1011364	1085365	66	5.9812
NC_006126.5	1086394	1090724	5	2.282
NC_006126.5	1091747	1144386	42	6.3932
NC_006126.5	1145388	1153206	8	3.7572
NC_006126.5	1154257	1182257	25	5.6015
NC_006126.5	1183287	1189591	7	7.2866
NC_006126.5	1190594	1209056	17	6.0688
NC_006126.5	1210156	1213159	4	3.0894
NC_006126.5	1214175	1247938	31	6.1324
NC_006126.5	1249192	1256358	8	2.6203
NC_006126.5	1257366	1288984	30	5.9503
NC_006126.5	1290347	1293411	4	2.9125
NC_006126.5	1294411	1326454	29	6.1195
NC_006126.5	1294411	1326454	29	6.1195
NC_006126.5	1327497	1333758	7	2.4762
NC_006126.5	1334758	1485381	140	6.2823
NC_006126.5	1486394	1490404	5	2.8192
NC_006126.5	1491480	1641184	139	6.1443
NC_006126.5	1491480	1641184	139	6.1443
NC_006126.5	1491480	1641184	139	6.1443
NC_006126.5	1491480	1641184	139	6.1443
NC_006126.5	1642206	1646590	5	3.444
NC_006126.5	1647605	1671037	22	6.9781
NC_006126.5	1673296	1679879	7	2.9491
NC_006126.5	1680898	1817537	117	6.0192
NC_006126.5	1680898	1817537	117	6.0192
NC_006126.5	1830369	1932989	82	6.8444
NC_006126.5	1830369	1932989	82	6.8444
NC_006126.5	1830369	1932989	82	6.8444
NC_006126.5	1830369	1932989	82	6.8444
NC_006126.5	1830369	1932989	82	6.8444
NC_006126.5	1830369	1932989	82	6.8444
NC_006126.5	1933990	2018318	75	6.0658
NC_006126.5	1933990	2018318	75	6.0658
NC_006126.5	1933990	2018318	75	6.0658
NC_006126.5	1933990	2018318	75	6.0658
NC_006126.5	1933990	2018318	75	6.0658
NC_006126.5	1933990	2018318	75	6.0658
NC_006126.5	1933990	2018318	75	6.0658
NC_006126.5	1933990	2018318	75	6.0658
NC_006126.5	1933990	2018318	75	6.0658
NC_006126.5	1933990	2018318	75	6.0658
NC_006126.5	1933990	2018318	75	6.0658
NC_006126.5	1933990	2018318	75	6.0658
NC_006126.5	2019472	2026129	7	2.7576
NC_006126.5	2019472	2026129	7	2.7576
NC_006126.5	2019472	2026129	7	2.7576
NC_006126.5	2019472	2026129	7	2.7576
NC_006126.5	2027303	2132004	64	6.0741
NC_006126.5	2027303	2132004	64	6.0741
NC_006126.5	2027303	2132004	64	6.0741
NC_006126.5	2027303	2132004	64	6.0741
NC_006126.5	2027303	2132004	64	6.0741
NC_006126.5	2027303	2132004	64	6.0741
NC_006126.5	2027303	2132004	64	6.0741
NC_006126.5	2027303	2132004	64	6.0741
NC_006126.5	2133126	2136225	4	2.8384
NC_006126.5	2133126	2136225	4	2.8384
NC_006126.5	2133126	2136225	4	2.8384
NC_006126.5	2133126	2136225	4	2.8384
NC_006126.5	2137231	2216476	74	6.0764
NC_006126.5	2137231	2216476	74	6.0764
NC_006126.5	2137231	2216476	74	6.0764
NC_006126.5	2137231	2216476	74	6.0764
NC_006126.5	2217658	2222772	6	2.7825
NC_006126.5	2217658	2222772	6	2.7825
NC_006126.5	2217658	2222772	6	2.7825
NC_006126.5	2217658	2222772	6	2.7825
NC_006126.5	2223837	2309283	80	5.7159
NC_006126.5	2223837	2309283	80	5.7159
NC_006126.5	2223837	2309283	80	5.7159
NC_006126.5	2223837	2309283	80	5.7159
NC_006126.5	2223837	2309283	80	5.7159
NC_006126.5	2223837	2309283	80	5.7159
NC_006126.5	2223837	2309283	80	5.7159
NC_006126.5	2223837	2309283	80	5.7159
NC_006126.5	2223837	2309283	80	5.7159
NC_006126.5	2223837	2309283	80	5.7159
NC_006126.5	2223837	2309283	80	5.7159
NC_006126.5	2223837	2309283	80	5.7159
NC_006126.5	2310345	2315441	6	3.0145
NC_006126.5	2310345	2315441	6	3.0145
NC_006126.5	2310345	2315441	6	3.0145
NC_006126.5	2310345	2315441	6	3.0145
NC_006126.5	2310345	2315441	6	3.0145
NC_006126.5	2310345	2315441	6	3.0145
NC_006126.5	2310345	2315441	6	3.0145
NC_006126.5	2310345	2315441	6	3.0145
NC_006126.5	2316613	2434963	109	6.1937
NC_006126.5	2316613	2434963	109	6.1937
NC_006126.5	2316613	2434963	109	6.1937
NC_006126.5	2316613	2434963	109	6.1937
NC_006126.5	2316613	2434963	109	6.1937
NC_006126.5	2316613	2434963	109	6.1937
NC_006126.5	2316613	2434963	109	6.1937
NC_006126.5	2316613	2434963	109	6.1937
NC_006126.5	2316613	2434963	109	6.1937
NC_006126.5	2316613	2434963	109	6.1937
NC_006126.5	2316613	2434963	109	6.1937
NC_006126.5	2316613	2434963	109	6.1937
NC_006126.5	2436007	2440046	5	2.0298
NC_006126.5	2436007	2440046	5	2.0298
NC_006126.5	2436007	2440046	5	2.0298
NC_006126.5	2436007	2440046	5	2.0298
NC_006126.5	2441109	2475867	33	6.0435
NC_006126.5	2441109	2475867	33	6.0435
NC_006126.5	2441109	2475867	33	6.0435
NC_006126.5	2441109	2475867	33	6.0435
NC_006126.5	2441109	2475867	33	6.0435
NC_006126.5	2441109	2475867	33	6.0435
NC_006126.5	2441109	2475867	33	6.0435
NC_006126.5	2441109	2475867	33	6.0435
NC_006126.5	2476884	2477904	2	1.891
NC_006126.5	2476884	2477904	2	1.891
NC_006126.5	2476884	2477904	2	1.891
NC_006126.5	2476884	2477904	2	1.891
NC_006126.5	2479010	2720179	216	6.2131
NC_006126.5	2479010	2720179	216	6.2131
NC_006126.5	2479010	2720179	216	6.2131
NC_006126.5	2479010	2720179	216	6.2131
NC_006126.5	2479010	2720179	216	6.2131
NC_006126.5	2479010	2720179	216	6.2131
NC_006126.5	2479010	2720179	216	6.2131
NC_006126.5	2479010	2720179	216	6.2131
NC_006126.5	2479010	2720179	216	6.2131
NC_006126.5	2479010	2720179	216	6.2131
NC_006126.5	2479010	2720179	216	6.2131
NC_006126.5	2479010	2720179	216	6.2131
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2721195	2893392	126	5.488
NC_006126.5	2894478	2958347	60	6.2317
NC_006126.5	2894478	2958347	60	6.2317
NC_006126.5	2894478	2958347	60	6.2317
NC_006126.5	2894478	2958347	60	6.2317
NC_006126.5	2959612	2965847	7	3.0292
NC_006126.5	2959612	2965847	7	3.0292
NC_006126.5	2959612	2965847	7	3.0292
NC_006126.5	2959612	2965847	7	3.0292
NC_006126.5	2966855	3122680	143	6.3785
NC_006126.5	2966855	3122680	143	6.3785
NC_006126.5	2966855	3122680	143	6.3785
NC_006126.5	2966855	3122680	143	6.3785
NC_006126.5	2966855	3122680	143	6.3785
NC_006126.5	2966855	3122680	143	6.3785
NC_006126.5	2966855	3122680	143	6.3785
NC_006126.5	2966855	3122680	143	6.3785
NC_006126.5	3123796	3130056	7	2.384
NC_006126.5	3123796	3130056	7	2.384
NC_006126.5	3123796	3130056	7	2.384
NC_006126.5	3123796	3130056	7	2.384
NC_006126.5	3131058	3140862	10	4.9563
NC_006126.5	3131058	3140862	10	4.9563
NC_006126.5	3131058	3140862	10	4.9563
NC_006126.5	3131058	3140862	10	4.9563
NC_006126.5	3141866	3197609	52	6.234
NC_006126.5	3141866	3197609	52	6.234
NC_006126.5	3141866	3197609	52	6.234
NC_006126.5	3141866	3197609	52	6.234
NC_006126.5	3198641	3203903	6	2.3476
NC_006126.5	3198641	3203903	6	2.3476
NC_006126.5	3198641	3203903	6	2.3476
NC_006126.5	3198641	3203903	6	2.3476
NC_006126.5	3204904	3269056	60	6.2535
NC_006126.5	3204904	3269056	60	6.2535
NC_006126.5	3204904	3269056	60	6.2535
NC_006126.5	3204904	3269056	60	6.2535
NC_006126.5	3270075	3276778	7	3.7152
NC_006126.5	3270075	3276778	7	3.7152
NC_006126.5	3270075	3276778	7	3.7152
NC_006126.5	3270075	3276778	7	3.7152
NC_006126.5	3277782	3336660	56	6.0548
NC_006126.5	3277782	3336660	56	6.0548
NC_006126.5	3277782	3336660	56	6.0548
NC_006126.5	3277782	3336660	56	6.0548
NC_006126.5	3337791	3343814	7	2.2049
NC_006126.5	3337791	3343814	7	2.2049
NC_006126.5	3337791	3343814	7	2.2049
NC_006126.5	3337791	3343814	7	2.2049
NC_006126.5	3344863	3420806	70	6.3462
NC_006126.5	3344863	3420806	70	6.3462
NC_006126.5	3344863	3420806	70	6.3462
NC_006126.5	3344863	3420806	70	6.3462
NC_006126.5	3421806	3428911	8	4.4654
NC_006126.5	3421806	3428911	8	4.4654
NC_006126.5	3421806	3428911	8	4.4654
NC_006126.5	3421806	3428911	8	4.4654
NC_006126.5	3429916	3461513	30	6.3881
NC_006126.5	3429916	3461513	30	6.3881
NC_006126.5	3429916	3461513	30	6.3881
NC_006126.5	3429916	3461513	30	6.3881
NC_006126.5	3462606	3483939	22	7.57
NC_006126.5	3462606	3483939	22	7.57
NC_006126.5	3462606	3483939	22	7.57
NC_006126.5	3462606	3483939	22	7.57
NC_006126.5	3486761	3565365	62	5.9867
NC_006126.5	3486761	3565365	62	5.9867
NC_006126.5	3486761	3565365	62	5.9867
NC_006126.5	3486761	3565365	62	5.9867
NC_006126.5	3566595	3579145	9	3.6453
NC_006126.5	3566595	3579145	9	3.6453
NC_006126.5	3566595	3579145	9	3.6453
NC_006126.5	3566595	3579145	9	3.6453
NC_006126.5	3580597	3595894	16	1.8593
NC_006126.5	3580597	3595894	16	1.8593
NC_006126.5	3580597	3595894	16	1.8593
NC_006126.5	3580597	3595894	16	1.8593
NC_006126.5	3598350	3619840	14	6.0183
NC_006126.5	3598350	3619840	14	6.0183
NC_006126.5	3598350	3619840	14	6.0183
NC_006126.5	3598350	3619840	14	6.0183
NC_006126.5	3621120	3625393	5	3.0249
NC_006126.5	3621120	3625393	5	3.0249
NC_006126.5	3621120	3625393	5	3.0249
NC_006126.5	3621120	3625393	5	3.0249
NC_006126.5	3626521	3744339	91	6.0904
NC_006126.5	3626521	3744339	91	6.0904
NC_006126.5	3626521	3744339	91	6.0904
NC_006126.5	3626521	3744339	91	6.0904
NC_006126.5	3748414	3809149	15	3.3905
NC_006126.5	3748414	3809149	15	3.3905
NC_006126.5	3748414	3809149	15	3.3905
NC_006126.5	3748414	3809149	15	3.3905
NC_006126.5	3748414	3809149	15	3.3905
NC_006126.5	3748414	3809149	15	3.3905
NC_006126.5	3748414	3809149	15	3.3905
NC_006126.5	3748414	3809149	15	3.3905
NC_006126.5	3810169	3847448	35	6.3352
NC_006126.5	3810169	3847448	35	6.3352
NC_006126.5	3810169	3847448	35	6.3352
NC_006126.5	3810169	3847448	35	6.3352
NC_006126.5	3848654	3851740	4	2.8406
NC_006126.5	3848654	3851740	4	2.8406
NC_006126.5	3848654	3851740	4	2.8406
NC_006126.5	3848654	3851740	4	2.8406
NC_006126.5	3852751	3860970	9	6.8297
NC_006126.5	3852751	3860970	9	6.8297
NC_006126.5	3852751	3860970	9	6.8297
NC_006126.5	3852751	3860970	9	6.8297
NC_006126.5	3862200	3867351	6	3.3251
NC_006126.5	3862200	3867351	6	3.3251
NC_006126.5	3862200	3867351	6	3.3251
NC_006126.5	3862200	3867351	6	3.3251
NC_006126.5	3868744	3879718	11	6.099
NC_006126.5	3868744	3879718	11	6.099
NC_006126.5	3868744	3879718	11	6.099
NC_006126.5	3868744	3879718	11	6.099
NC_006126.5	3880754	3889457	9	3.1198
NC_006126.5	3880754	3889457	9	3.1198
NC_006126.5	3880754	3889457	9	3.1198
NC_006126.5	3880754	3889457	9	3.1198
NC_006126.5	3890460	4112785	207	6.2274
NC_006126.5	3890460	4112785	207	6.2274
NC_006126.5	3890460	4112785	207	6.2274
NC_006126.5	3890460	4112785	207	6.2274
NC_006126.5	3890460	4112785	207	6.2274
NC_006126.5	3890460	4112785	207	6.2274
NC_006126.5	3890460	4112785	207	6.2274
NC_006126.5	3890460	4112785	207	6.2274
NC_006126.5	3890460	4112785	207	6.2274
NC_006126.5	3890460	4112785	207	6.2274
NC_006126.5	3890460	4112785	207	6.2274
NC_006126.5	3890460	4112785	207	6.2274
NC_006126.5	4113786	4119135	6	2.6558
NC_006126.5	4113786	4119135	6	2.6558
NC_006126.5	4113786	4119135	6	2.6558
NC_006126.5	4113786	4119135	6	2.6558
NC_006126.5	4120178	4270665	136	6.1956
NC_006126.5	4120178	4270665	136	6.1956
NC_006126.5	4120178	4270665	136	6.1956
NC_006126.5	4120178	4270665	136	6.1956
NC_006126.5	4120178	4270665	136	6.1956
NC_006126.5	4120178	4270665	136	6.1956
NC_006126.5	4120178	4270665	136	6.1956
NC_006126.5	4120178	4270665	136	6.1956
NC_006126.5	4271703	4274830	4	2.8578
NC_006126.5	4271703	4274830	4	2.8578
NC_006126.5	4271703	4274830	4	2.8578
NC_006126.5	4271703	4274830	4	2.8578
NC_006126.5	4275889	4373027	86	6.2218
NC_006126.5	4275889	4373027	86	6.2218
NC_006126.5	4275889	4373027	86	6.2218
NC_006126.5	4275889	4373027	86	6.2218
NC_006126.5	4374163	4383467	10	2.9644
NC_006126.5	4374163	4383467	10	2.9644
NC_006126.5	4374163	4383467	10	2.9644
NC_006126.5	4374163	4383467	10	2.9644
NC_006126.5	4384571	4480194	86	6.3371
NC_006126.5	4384571	4480194	86	6.3371
NC_006126.5	4384571	4480194	86	6.3371
NC_006126.5	4384571	4480194	86	6.3371
NC_006126.5	4481219	4484256	4	3.1955
NC_006126.5	4481219	4484256	4	3.1955
NC_006126.5	4481219	4484256	4	3.1955
NC_006126.5	4481219	4484256	4	3.1955
NC_006126.5	4485267	4552704	61	6.2406
NC_006126.5	4485267	4552704	61	6.2406
NC_006126.5	4485267	4552704	61	6.2406
NC_006126.5	4485267	4552704	61	6.2406
NC_006126.5	4485267	4552704	61	6.2406
NC_006126.5	4485267	4552704	61	6.2406
NC_006126.5	4485267	4552704	61	6.2406
NC_006126.5	4485267	4552704	61	6.2406
NC_006126.5	4485267	4552704	61	6.2406
NC_006126.5	4485267	4552704	61	6.2406
NC_006126.5	4485267	4552704	61	6.2406
NC_006126.5	4485267	4552704	61	6.2406
NC_006126.5	4553839	4582655	28	5.496
NC_006126.5	4553839	4582655	28	5.496
NC_006126.5	4553839	4582655	28	5.496
NC_006126.5	4553839	4582655	28	5.496
NC_006126.5	4583671	4586857	4	2.6255
NC_006126.5	4583671	4586857	4	2.6255
NC_006126.5	4583671	4586857	4	2.6255
NC_006126.5	4583671	4586857	4	2.6255
NC_006126.5	4588198	4609103	20	6.1157
NC_006126.5	4588198	4609103	20	6.1157
NC_006126.5	4588198	4609103	20	6.1157
NC_006126.5	4588198	4609103	20	6.1157
NC_006126.5	4610126	4614328	5	2.724
NC_006126.5	4610126	4614328	5	2.724
NC_006126.5	4610126	4614328	5	2.724
NC_006126.5	4610126	4614328	5	2.724
NC_006126.5	4615361	4662741	40	5.7025
NC_006126.5	4615361	4662741	40	5.7025
NC_006126.5	4615361	4662741	40	5.7025
NC_006126.5	4615361	4662741	40	5.7025
NC_006126.5	4664195	4671953	6	2.8168
NC_006126.5	4664195	4671953	6	2.8168
NC_006126.5	4664195	4671953	6	2.8168
NC_006126.5	4664195	4671953	6	2.8168
NC_006126.5	4673065	4682075	9	5.7741
NC_006126.5	4673065	4682075	9	5.7741
NC_006126.5	4673065	4682075	9	5.7741
NC_006126.5	4673065	4682075	9	5.7741
NC_006126.5	4683117	4688440	6	2.5934
NC_006126.5	4683117	4688440	6	2.5934
NC_006126.5	4683117	4688440	6	2.5934
NC_006126.5	4683117	4688440	6	2.5934
NC_006126.5	4689554	4763525	63	6.2394
NC_006126.5	4689554	4763525	63	6.2394
NC_006126.5	4764637	4768116	4	4.6697
NC_006126.5	4764637	4768116	4	4.6697
NC_006126.5	4769266	4962328	178	6.3469
NC_006126.5	4769266	4962328	178	6.3469
NC_006126.5	4963420	4968586	6	3.9795
NC_006126.5	4969589	5078443	102	6.384
NC_006126.5	4969589	5078443	102	6.384
NC_006126.5	5079463	5084637	6	4.3348
NC_006126.5	5085663	5344863	239	6.2625
NC_006126.5	5085663	5344863	239	6.2625
NC_006126.5	5559643	6118848	469	6.0187
NC_006126.5	5559643	6118848	469	6.0187
NC_006126.5	5559643	6118848	469	6.0187
NC_006126.5	5559643	6118848	469	6.0187
NC_006126.5	5559643	6118848	469	6.0187
NC_006126.5	5559643	6118848	469	6.0187
NC_006126.5	5559643	6118848	469	6.0187
NC_006126.5	5559643	6118848	469	6.0187
NC_006126.5	5559643	6118848	469	6.0187
NC_006126.5	5559643	6118848	469	6.0187
NC_006126.5	5559643	6118848	469	6.0187
NC_006126.5	5559643	6118848	469	6.0187
NC_006126.5	6120001	6143438	23	3.619
NC_006126.5	6120001	6143438	23	3.619
NC_006126.5	6144480	6371985	82	6.2969
NC_006126.5	6144480	6371985	82	6.2969
NC_006126.5	6372986	6381022	9	7.154
NC_006126.5	6382022	6389032	8	7.9711
NC_006126.5	6390139	6497339	99	6.3204
NC_006126.5	6498385	6506032	8	2.8715
NC_006126.5	6507103	6558011	47	6.0688
NC_006126.5	6507103	6558011	47	6.0688
NC_006126.5	6507103	6558011	47	6.0688
NC_006126.5	6559054	6561173	3	2.3244
NC_006126.5	6562185	6673420	102	6.2576
NC_006126.5	6562185	6673420	102	6.2576
NC_006126.5	6674544	6682174	8	3.6655
NC_006126.5	6683181	6726298	41	6.3203
NC_006126.5	6683181	6726298	41	6.3203
NC_006126.5	6727310	6735984	9	4.7448
NC_006126.5	6737045	6811962	67	6.1304
NC_006126.5	6737045	6811962	67	6.1304
NC_008465.4	3446555	3525445	28	2.4452
NC_008465.4	3446555	3525445	28	2.4452
NC_008465.4	3446555	3525445	28	2.4452
NC_008465.4	3446555	3525445	28	2.4452
NC_028740.2	5374100	5395132	22	2.6152
NW_020109775.1	0	0	1	8.2119
NW_020109776.1	0	1075	2	10.0228
NW_020109778.1	0	2026	3	9.6524
NW_020109779.1	0	4373	5	10.2975
NW_020109780.1	0	5326	5	10.5106
NW_020109781.1	0	5875	4	8.9724
NW_020109782.1	0	5937	6	10.4361
NW_020109783.1	0	6008	5	11.4444
NW_020109784.1	0	5500	5	10.5417
NW_020109785.1	0	6071	6	10.0007
NW_020109786.1	0	7142	7	11.269
NW_020109787.1	0	6763	3	8.0273
NW_020109788.1	0	7410	7	9.6494
NW_020109789.1	0	7128	6	10.0519
NW_020109790.1	0	7424	8	10.3544
NW_020109791.1	0	5595	6	9.9918
NW_020109792.1	0	7823	8	10.4939
NW_020109793.1	0	8221	9	7.9179
NW_020109794.1	0	8328	7	10.1824
NW_020109795.1	0	8890	8	10.8116
NW_020109796.1	0	8965	8	9.9124
NW_020109797.1	0	6421	5	11.0696
NW_020109798.1	0	9322	3	8.6355
NW_020109799.1	0	7639	5	10.3302
NW_020109800.1	0	9336	4	8.514
NW_020109801.1	0	9788	7	8.2632
NW_020109802.1	0	10810	8	10.757
NW_020109803.1	0	10527	3	10.7498
NW_020109804.1	0	11889	9	9.549
NW_020109805.1	0	11519	8	9.1335
NW_020109806.1	0	12852	10	9.6506
NW_020109807.1	0	13754	11	10.7237
NW_020109808.1	0	14171	11	9.5859
NW_020109809.1	0	15262	12	10.3716
NW_020109810.1	0	14173	7	9.3165
NW_020109811.1	0	10302	3	8.7388
NW_020109812.1	0	15945	13	10.5902
NW_020109813.1	0	16245	12	9.1981
NW_020109814.1	0	16629	9	8.6722
NW_020109815.1	0	17222	16	10.4663
NW_020109816.1	0	17504	9	9.2392
NW_020109817.1	0	17416	15	10.5007
NW_020109818.1	0	17360	13	9.197
NW_020109819.1	0	16663	12	10.5312
NW_020109820.1	0	8273	6	10.6176
NW_020109821.1	0	18918	14	10.279
NW_020109822.1	0	21753	19	9.7609
NW_020109823.1	0	21392	17	9.5016
NW_020109824.1	0	21733	11	9.1754
NW_020109825.1	0	18508	17	9.959
NW_020109826.1	0	27399	18	10.1961
NW_020109837.1	0	28073	17	9.0344
NW_020109924.1	0	1324	2	6.1578
NW_020109927.1	0	3019	4	10.2134
NW_020109928.1	0	2443	3	8.6198
NW_020109959.1	0	4569	5	9.7323
NW_020109982.1	0	5523	6	9.7529
NW_020109990.1	0	6560	6	10.3521
NW_020109994.1	0	7106	7	9.549
NW_020110003.1	0	5970	3	11.8052
NW_020110015.1	0	6770	5	9.6318
NW_020110021.1	0	8677	9	10.8735
NW_020110025.1	0	9222	3	9.1544
NW_020110027.1	0	5624	6	10.927
NW_020110030.1	0	8450	8	9.7277
NW_020110031.1	0	8644	7	9.3451
NW_020110032.1	0	8479	8	10.2398
NW_020110034.1	0	6014	4	9.4464
NW_020110037.1	0	9692	5	12.4046
NW_020110039.1	0	10498	9	10.0267
NW_020110045.1	0	10785	3	9.3799
NW_020110048.1	0	9455	3	9.2017
NW_020110053.1	0	10188	3	9.6825
NW_020110054.1	0	11000	6	9.3414
NW_020110077.1	0	13697	12	11.2502
NW_020110080.1	0	13166	12	9.9887
NW_020110090.1	0	8574	3	11.4687
NW_020110094.1	0	14510	11	10.0755
NW_020110095.1	0	15074	12	11.2744
NW_020110111.1	0	16958	14	9.3957
NW_020110124.1	0	20595	4	10.8541
NW_020110130.1	0	17006	5	11.62
NW_020110138.1	0	23930	19	10.0605
NW_020110148.1	0	32411	22	9.8284
NW_020110151.1	0	38198	25	9.7014
NW_020110156.1	0	91113	40	9.3517
NW_020110156.1	105657	143254	9	9.1438
NW_020110156.1	105657	143254	9	9.1438
NW_020110156.1	144736	177065	30	5.5281
NW_020110156.1	144736	177065	30	5.5281
NW_020110164.1	1465958	1593156	54	7.0085
NW_020110164.1	1465958	1593156	54	7.0085
NW_020110164.1	1603699	1614767	11	3.6247
NW_020110164.1	1616100	1647384	14	7.6753
NW_020110167.1	567074	577840	2	12.178
NW_020110167.1	584780	634074	20	3.5966
